sample	hap	chromosome	t2t_pass	in_filtered_fasta	status	HSat2_raw_regions	HSat3_raw_regions
HG00272	HG00272_hap1	chr2	1	1	PASS	11	4
HG00272	HG00272_hap1	chr20	1	1	PASS	0	3
HG00272	HG00272_hap1	chr3	1	1	PASS	0	1
HG00272	HG00272_hap1	chr4	1	1	PASS	0	2
HG00272	HG00272_hap1	chr5	1	1	PASS	0	1
HG00272	HG00272_hap1	chr6	1	1	PASS	0	0
HG00272	HG00272_hap1	chr7	1	1	PASS	20	14
HG00272	HG00272_hap1	chr8	1	1	PASS	0	0
HG00272	HG00272_hap1	chr9	1	1	PASS	1	118
HG00272	HG00272_hap1	chrX	1	1	PASS	0	0
HG00272	HG00272_hap2	chr1	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
HG00272	HG00272_hap2	chr10	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
HG00272	HG00272_hap2	chr11	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
HG00272	HG00272_hap2	chr12	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
HG00272	HG00272_hap2	chr17	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
HG00272	HG00272_hap2	chr18	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
HG00272	HG00272_hap2	chr19	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
HG00272	HG00272_hap2	chr2	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
HG00272	HG00272_hap2	chr20	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
HG00272	HG00272_hap2	chr3	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
HG00272	HG00272_hap2	chr4	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
HG00272	HG00272_hap2	chr5	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
HG00272	HG00272_hap2	chr6	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
HG00272	HG00272_hap2	chr7	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
HG00272	HG00272_hap2	chr8	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
HG00272	HG00272_hap2	chr9	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
HG00272	HG00272_hap2	chrX	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
HG00280	HG00280_hap1	chr10	1	1	PASS	4	6
HG00280	HG00280_hap1	chr11	1	1	PASS	0	0
HG00280	HG00280_hap1	chr12	1	1	PASS	0	0
HG00280	HG00280_hap1	chr18	1	1	PASS	0	0
HG00280	HG00280_hap1	chr19	1	1	PASS	0	0
HG00280	HG00280_hap1	chr20	1	1	PASS	0	3
HG00280	HG00280_hap1	chr4	1	1	PASS	0	2
HG00280	HG00280_hap1	chr5	1	1	PASS	0	1
HG00280	HG00280_hap1	chr6	1	1	PASS	0	0
HG00280	HG00280_hap1	chr7	1	1	PASS	22	16
HG00280	HG00280_hap1	chr8	1	1	PASS	0	0
HG00280	HG00280_hap1	chr9	1	1	PASS	1	110
HG00280	HG00280_hap2	chr10	1	1	PASS	4	6
HG00280	HG00280_hap2	chr11	1	1	PASS	0	0
HG00280	HG00280_hap2	chr12	1	1	PASS	0	0
HG00280	HG00280_hap2	chr16	1	1	PASS	20	6
HG00280	HG00280_hap2	chr18	1	1	PASS	0	0
HG00280	HG00280_hap2	chr19	1	1	PASS	0	0
HG00280	HG00280_hap2	chr20	1	1	PASS	0	3
HG00280	HG00280_hap2	chr4	1	1	PASS	0	2
HG00280	HG00280_hap2	chr5	1	1	PASS	0	1
HG00280	HG00280_hap2	chr6	1	1	PASS	0	0
HG00280	HG00280_hap2	chr7	1	1	PASS	23	16
HG00280	HG00280_hap2	chr8	1	1	PASS	0	0
HG00280	HG00280_hap2	chr9	1	1	PASS	1	131
HG00280	HG00280_hap2	chrX	1	1	PASS	0	0
HG00290	HG00290_hap1	chr1	1	1	PASS	7	5
HG00290	HG00290_hap1	chr10	1	1	PASS	3	5
HG00290	HG00290_hap1	chr11	1	1	PASS	0	0
HG00290	HG00290_hap1	chr12	1	1	PASS	0	0
HG00290	HG00290_hap1	chr16	1	1	PASS	17	3
HG00290	HG00290_hap1	chr17	1	1	PASS	2	5
HG00290	HG00290_hap1	chr18	1	1	PASS	0	0
HG00290	HG00290_hap1	chr19	1	1	PASS	0	0
HG00290	HG00290_hap1	chr2	1	1	PASS	11	4
HG00290	HG00290_hap1	chr20	1	1	PASS	0	3
HG00290	HG00290_hap1	chr3	1	1	PASS	0	1
HG00290	HG00290_hap1	chr4	1	1	PASS	0	2
HG00290	HG00290_hap1	chr5	1	1	PASS	0	1
HG00290	HG00290_hap1	chr6	1	1	PASS	0	0
HG00290	HG00290_hap1	chr7	1	1	PASS	23	14
HG00290	HG00290_hap1	chr8	1	1	PASS	0	0
HG00290	HG00290_hap2	chr1	1	1	PASS	7	5
HG00290	HG00290_hap2	chr10	1	1	PASS	4	6
HG00290	HG00290_hap2	chr11	1	1	PASS	0	0
HG00290	HG00290_hap2	chr12	1	1	PASS	0	0
HG00290	HG00290_hap2	chr16	1	1	PASS	19	5
HG00290	HG00290_hap2	chr17	1	1	PASS	2	5
HG00290	HG00290_hap2	chr18	1	1	PASS	0	0
HG00290	HG00290_hap2	chr19	1	1	PASS	0	0
HG00290	HG00290_hap2	chr2	1	1	PASS	11	4
HG00290	HG00290_hap2	chr20	1	1	PASS	0	3
HG00290	HG00290_hap2	chr3	1	1	PASS	0	1
HG00290	HG00290_hap2	chr5	1	1	PASS	0	1
HG00290	HG00290_hap2	chr6	1	1	PASS	0	0
HG00290	HG00290_hap2	chr7	1	1	PASS	22	12
HG00290	HG00290_hap2	chr8	1	1	PASS	0	0
HG00290	HG00290_hap2	chrX	1	1	PASS	0	0
HG00320	HG00320_hap1	chr1	1	1	PASS	7	5
HG00320	HG00320_hap1	chr10	1	1	PASS	4	6
HG00320	HG00320_hap1	chr11	1	1	PASS	0	0
HG00320	HG00320_hap1	chr12	1	1	PASS	0	0
HG00320	HG00320_hap1	chr17	1	1	PASS	2	5
HG00320	HG00320_hap1	chr18	1	1	PASS	0	0
HG00320	HG00320_hap1	chr19	1	1	PASS	0	0
HG00320	HG00320_hap1	chr20	1	1	PASS	0	3
HG00320	HG00320_hap1	chr4	1	1	PASS	0	2
HG00320	HG00320_hap1	chr5	1	1	PASS	0	1
HG00320	HG00320_hap1	chr6	1	1	PASS	0	0
HG00320	HG00320_hap1	chr7	1	1	PASS	23	17
HG00320	HG00320_hap1	chr8	1	1	PASS	0	0
HG00320	HG00320_hap1	chr9	1	1	PASS	1	93
HG00320	HG00320_hap1	chrX	1	1	PASS	0	0
HG00320	HG00320_hap2	chr1	1	1	PASS	7	4
HG00320	HG00320_hap2	chr10	1	1	PASS	4	6
HG00320	HG00320_hap2	chr11	1	1	PASS	0	0
HG00320	HG00320_hap2	chr12	1	1	PASS	0	0
HG00320	HG00320_hap2	chr16	1	1	PASS	17	3
HG00320	HG00320_hap2	chr17	1	1	PASS	2	5
HG00320	HG00320_hap2	chr18	1	1	PASS	0	0
HG00320	HG00320_hap2	chr19	1	1	PASS	0	0
HG00320	HG00320_hap2	chr20	1	1	PASS	0	3
HG00320	HG00320_hap2	chr4	1	1	PASS	0	2
HG00320	HG00320_hap2	chr5	1	1	PASS	0	1
HG00320	HG00320_hap2	chr6	1	1	PASS	0	0
HG00320	HG00320_hap2	chr7	1	1	PASS	21	14
HG00320	HG00320_hap2	chr8	1	1	PASS	0	0
HG00320	HG00320_hap2	chr9	1	1	PASS	1	104
HG00320	HG00320_hap2	chrX	1	1	PASS	0	0
HG00321	HG00321_hap1	chr1	1	1	PASS	7	5
HG00321	HG00321_hap1	chr10	1	1	PASS	4	6
HG00321	HG00321_hap1	chr11	1	1	PASS	0	0
HG00321	HG00321_hap1	chr12	1	1	PASS	0	0
HG00321	HG00321_hap1	chr16	1	1	PASS	13	6
HG00321	HG00321_hap1	chr17	1	1	PASS	2	5
HG00321	HG00321_hap1	chr19	1	1	PASS	0	0
HG00321	HG00321_hap1	chr2	1	1	PASS	11	4
HG00321	HG00321_hap1	chr20	1	1	PASS	0	3
HG00321	HG00321_hap1	chr3	1	1	PASS	0	1
HG00321	HG00321_hap1	chr4	1	1	PASS	0	2
HG00321	HG00321_hap1	chr5	1	1	PASS	0	1
HG00321	HG00321_hap1	chr6	1	1	PASS	0	0
HG00321	HG00321_hap1	chr7	1	1	PASS	21	17
HG00321	HG00321_hap1	chr8	1	1	PASS	0	0
HG00321	HG00321_hap1	chr9	1	1	PASS	1	214
HG00321	HG00321_hap2	chr1	1	1	PASS	7	4
HG00321	HG00321_hap2	chr10	1	1	PASS	4	6
HG00321	HG00321_hap2	chr11	1	1	PASS	0	0
HG00321	HG00321_hap2	chr12	1	1	PASS	0	0
HG00321	HG00321_hap2	chr16	1	1	PASS	19	5
HG00321	HG00321_hap2	chr17	1	1	PASS	2	5
HG00321	HG00321_hap2	chr19	1	1	PASS	0	0
HG00321	HG00321_hap2	chr2	1	1	PASS	11	4
HG00321	HG00321_hap2	chr20	1	1	PASS	0	3
HG00321	HG00321_hap2	chr3	1	1	PASS	0	1
HG00321	HG00321_hap2	chr4	1	1	PASS	0	2
HG00321	HG00321_hap2	chr5	1	1	PASS	0	1
HG00321	HG00321_hap2	chr6	1	1	PASS	0	0
HG00321	HG00321_hap2	chr7	1	1	PASS	21	17
HG00321	HG00321_hap2	chr8	1	1	PASS	0	0
HG00321	HG00321_hap2	chr9	1	1	PASS	1	113
HG00321	HG00321_hap2	chrX	1	1	PASS	0	0
HG00323	HG00323_hap1	chr1	1	1	PASS	7	5
HG00323	HG00323_hap1	chr10	1	1	PASS	4	6
HG00323	HG00323_hap1	chr11	1	1	PASS	0	0
HG00323	HG00323_hap1	chr12	1	1	PASS	0	0
HG00323	HG00323_hap1	chr16	1	1	PASS	20	6
HG00323	HG00323_hap1	chr17	1	1	PASS	2	5
HG00323	HG00323_hap1	chr18	1	1	PASS	0	0
HG00323	HG00323_hap1	chr20	1	1	PASS	0	3
HG00323	HG00323_hap1	chr3	1	1	PASS	0	1
HG00323	HG00323_hap1	chr4	1	1	PASS	0	2
HG00323	HG00323_hap1	chr5	1	1	PASS	0	1
HG00323	HG00323_hap1	chr6	1	1	PASS	0	0
HG00323	HG00323_hap1	chr7	1	1	PASS	22	15
HG00323	HG00323_hap1	chr8	1	1	PASS	0	0
HG00323	HG00323_hap1	chr9	1	1	PASS	1	179
HG00323	HG00323_hap1	chrX	1	1	PASS	0	0
HG00323	HG00323_hap2	chr1	1	1	PASS	8	5
HG00323	HG00323_hap2	chr10	1	1	PASS	4	6
HG00323	HG00323_hap2	chr11	1	1	PASS	0	0
HG00323	HG00323_hap2	chr12	1	1	PASS	0	0
HG00323	HG00323_hap2	chr16	1	1	PASS	17	3
HG00323	HG00323_hap2	chr17	1	1	PASS	2	5
HG00323	HG00323_hap2	chr19	1	1	PASS	0	0
HG00323	HG00323_hap2	chr20	1	1	PASS	0	3
HG00323	HG00323_hap2	chr3	1	1	PASS	0	1
HG00323	HG00323_hap2	chr4	1	1	PASS	0	2
HG00323	HG00323_hap2	chr5	1	1	PASS	0	1
HG00323	HG00323_hap2	chr6	1	1	PASS	0	0
HG00323	HG00323_hap2	chr7	1	1	PASS	21	17
HG00323	HG00323_hap2	chr8	1	1	PASS	0	0
HG00323	HG00323_hap2	chrX	1	1	PASS	0	0
HG00329	HG00329_hap1	chr10	1	1	PASS	4	6
HG00329	HG00329_hap1	chr11	1	1	PASS	0	0
HG00329	HG00329_hap1	chr12	1	1	PASS	0	0
HG00329	HG00329_hap1	chr16	1	1	PASS	19	5
HG00329	HG00329_hap1	chr17	1	1	PASS	2	5
HG00329	HG00329_hap1	chr19	1	1	PASS	0	0
HG00329	HG00329_hap1	chr20	1	1	PASS	0	3
HG00329	HG00329_hap1	chr3	1	1	PASS	0	1
HG00329	HG00329_hap1	chr4	1	1	PASS	0	2
HG00329	HG00329_hap1	chr5	1	1	PASS	0	1
HG00329	HG00329_hap1	chr6	1	1	PASS	0	0
HG00329	HG00329_hap1	chr7	1	1	PASS	22	20
HG00329	HG00329_hap1	chr8	1	1	PASS	0	0
HG00329	HG00329_hap2	chr10	1	1	PASS	4	6
HG00329	HG00329_hap2	chr11	1	1	PASS	0	0
HG00329	HG00329_hap2	chr12	1	1	PASS	0	0
HG00329	HG00329_hap2	chr16	1	1	PASS	17	3
HG00329	HG00329_hap2	chr19	1	1	PASS	0	0
HG00329	HG00329_hap2	chr20	1	1	PASS	0	3
HG00329	HG00329_hap2	chr3	1	1	PASS	0	1
HG00329	HG00329_hap2	chr4	1	1	PASS	0	2
HG00329	HG00329_hap2	chr5	1	1	PASS	0	1
HG00329	HG00329_hap2	chr6	1	1	PASS	0	0
HG00329	HG00329_hap2	chr7	1	1	PASS	22	12
HG00329	HG00329_hap2	chr8	1	1	PASS	0	0
HG00344	HG00344_hap1	chr1	1	1	PASS	8	5
HG00344	HG00344_hap1	chr10	1	1	PASS	4	6
HG00344	HG00344_hap1	chr11	1	1	PASS	0	0
HG00344	HG00344_hap1	chr12	1	1	PASS	0	0
HG00344	HG00344_hap1	chr18	1	1	PASS	0	0
HG00344	HG00344_hap1	chr19	1	1	PASS	0	0
HG00344	HG00344_hap1	chr2	1	1	PASS	11	4
HG00344	HG00344_hap1	chr20	1	1	PASS	0	3
HG00344	HG00344_hap1	chr3	1	1	PASS	0	1
HG00344	HG00344_hap1	chr4	1	1	PASS	0	2
HG00344	HG00344_hap1	chr5	1	1	PASS	0	1
HG00344	HG00344_hap1	chr6	1	1	PASS	0	0
HG00344	HG00344_hap1	chr7	1	1	PASS	20	11
HG00344	HG00344_hap1	chr8	1	1	PASS	0	0
HG00344	HG00344_hap1	chrX	1	1	PASS	0	0
HG00344	HG00344_hap2	chr1	1	1	PASS	6	5
HG00344	HG00344_hap2	chr10	1	1	PASS	4	6
HG00344	HG00344_hap2	chr11	1	1	PASS	0	0
HG00344	HG00344_hap2	chr12	1	1	PASS	0	0
HG00344	HG00344_hap2	chr16	1	1	PASS	17	3
HG00344	HG00344_hap2	chr18	1	1	PASS	0	0
HG00344	HG00344_hap2	chr19	1	1	PASS	0	0
HG00344	HG00344_hap2	chr2	1	1	PASS	11	4
HG00344	HG00344_hap2	chr20	1	1	PASS	0	3
HG00344	HG00344_hap2	chr3	1	1	PASS	0	1
HG00344	HG00344_hap2	chr4	1	1	PASS	0	2
HG00344	HG00344_hap2	chr5	1	1	PASS	0	1
HG00344	HG00344_hap2	chr6	1	1	PASS	0	0
HG00344	HG00344_hap2	chr7	1	1	PASS	24	17
HG00344	HG00344_hap2	chr8	1	1	PASS	0	0
HG00344	HG00344_hap2	chrX	1	1	PASS	0	0
HG00350	HG00350_hap1	chr1	1	1	PASS	8	4
HG00350	HG00350_hap1	chr10	1	1	PASS	4	6
HG00350	HG00350_hap1	chr11	1	1	PASS	0	0
HG00350	HG00350_hap1	chr12	1	1	PASS	0	0
HG00350	HG00350_hap1	chr16	1	1	PASS	19	5
HG00350	HG00350_hap1	chr17	1	1	PASS	2	5
HG00350	HG00350_hap1	chr18	1	1	PASS	0	0
HG00350	HG00350_hap1	chr19	1	1	PASS	0	0
HG00350	HG00350_hap1	chr20	1	1	PASS	0	3
HG00350	HG00350_hap1	chr3	1	1	PASS	0	1
HG00350	HG00350_hap1	chr5	1	1	PASS	0	1
HG00350	HG00350_hap1	chr7	1	1	PASS	21	21
HG00350	HG00350_hap1	chr8	1	1	PASS	0	0
HG00350	HG00350_hap1	chr9	1	1	PASS	1	152
HG00350	HG00350_hap1	chrX	1	1	PASS	0	0
HG00350	HG00350_hap2	chr1	1	1	PASS	6	5
HG00350	HG00350_hap2	chr10	1	1	PASS	4	6
HG00350	HG00350_hap2	chr11	1	1	PASS	0	0
HG00350	HG00350_hap2	chr12	1	1	PASS	0	0
HG00350	HG00350_hap2	chr16	1	1	PASS	20	6
HG00350	HG00350_hap2	chr17	1	1	PASS	2	5
HG00350	HG00350_hap2	chr18	1	1	PASS	0	0
HG00350	HG00350_hap2	chr19	1	1	PASS	0	0
HG00350	HG00350_hap2	chr20	1	1	PASS	0	3
HG00350	HG00350_hap2	chr3	1	1	PASS	0	1
HG00350	HG00350_hap2	chr5	1	1	PASS	0	1
HG00350	HG00350_hap2	chr7	1	1	PASS	23	18
HG00350	HG00350_hap2	chr8	1	1	PASS	0	0
HG00350	HG00350_hap2	chr9	1	1	PASS	1	157
HG00350	HG00350_hap2	chrX	1	1	PASS	0	0
HG00358	HG00358_hap1	chr1	1	1	PASS	8	5
HG00358	HG00358_hap1	chr10	1	1	PASS	4	6
HG00358	HG00358_hap1	chr11	1	1	PASS	0	0
HG00358	HG00358_hap1	chr12	1	1	PASS	0	0
HG00358	HG00358_hap1	chr16	1	1	PASS	17	3
HG00358	HG00358_hap1	chr17	1	1	PASS	2	5
HG00358	HG00358_hap1	chr18	1	1	PASS	0	0
HG00358	HG00358_hap1	chr19	1	1	PASS	0	0
HG00358	HG00358_hap1	chr20	1	1	PASS	0	3
HG00358	HG00358_hap1	chr3	1	1	PASS	0	1
HG00358	HG00358_hap1	chr4	1	1	PASS	0	2
HG00358	HG00358_hap1	chr5	1	1	PASS	0	1
HG00358	HG00358_hap1	chr6	1	1	PASS	0	0
HG00358	HG00358_hap1	chr7	1	1	PASS	25	23
HG00358	HG00358_hap1	chr8	1	1	PASS	0	0
HG00358	HG00358_hap2	chr10	1	1	PASS	4	6
HG00358	HG00358_hap2	chr11	1	1	PASS	0	0
HG00358	HG00358_hap2	chr12	1	1	PASS	0	0
HG00358	HG00358_hap2	chr17	1	1	PASS	2	5
HG00358	HG00358_hap2	chr18	1	1	PASS	0	0
HG00358	HG00358_hap2	chr19	1	1	PASS	0	0
HG00358	HG00358_hap2	chr20	1	1	PASS	0	3
HG00358	HG00358_hap2	chr3	1	1	PASS	0	1
HG00358	HG00358_hap2	chr4	1	1	PASS	0	2
HG00358	HG00358_hap2	chr5	1	1	PASS	0	1
HG00358	HG00358_hap2	chr6	1	1	PASS	0	0
HG00358	HG00358_hap2	chr7	1	1	PASS	22	17
HG00358	HG00358_hap2	chr8	1	1	PASS	0	0
HG00358	HG00358_hap2	chr9	1	1	PASS	1	107
HG00358	HG00358_hap2	chrX	1	1	PASS	0	0
HG00408	HG00408_hap1	chr10	1	1	PASS	4	6
HG00408	HG00408_hap1	chr11	1	1	PASS	0	0
HG00408	HG00408_hap1	chr12	1	1	PASS	0	0
HG00408	HG00408_hap1	chr16	1	1	PASS	17	3
HG00408	HG00408_hap1	chr18	1	1	PASS	0	0
HG00408	HG00408_hap1	chr19	1	1	PASS	0	0
HG00408	HG00408_hap1	chr2	1	1	PASS	11	4
HG00408	HG00408_hap1	chr20	1	1	PASS	0	3
HG00408	HG00408_hap1	chr3	1	1	PASS	0	1
HG00408	HG00408_hap1	chr4	1	1	PASS	0	2
HG00408	HG00408_hap1	chr5	1	1	PASS	0	1
HG00408	HG00408_hap1	chr6	1	1	PASS	0	0
HG00408	HG00408_hap1	chr8	1	1	PASS	0	0
HG00408	HG00408_hap1	chr9	1	1	PASS	1	111
HG00408	HG00408_hap1	chrX	1	1	PASS	0	0
HG00408	HG00408_hap2	chr10	1	1	PASS	4	6
HG00408	HG00408_hap2	chr11	1	1	PASS	0	0
HG00408	HG00408_hap2	chr12	1	1	PASS	0	0
HG00408	HG00408_hap2	chr16	1	1	PASS	20	5
HG00408	HG00408_hap2	chr18	1	1	PASS	0	0
HG00408	HG00408_hap2	chr19	1	1	PASS	0	0
HG00408	HG00408_hap2	chr2	1	1	PASS	11	4
HG00408	HG00408_hap2	chr20	1	1	PASS	0	3
HG00408	HG00408_hap2	chr3	1	1	PASS	0	1
HG00408	HG00408_hap2	chr4	1	1	PASS	0	2
HG00408	HG00408_hap2	chr5	1	1	PASS	0	1
HG00408	HG00408_hap2	chr6	1	1	PASS	0	0
HG00408	HG00408_hap2	chr8	1	1	PASS	0	0
HG00408	HG00408_hap2	chr9	1	1	PASS	1	109
HG00408	HG00408_hap2	chrX	1	1	PASS	0	0
HG00423	HG00423_hap1	chr10	1	1	PASS	4	6
HG00423	HG00423_hap1	chr11	1	1	PASS	0	0
HG00423	HG00423_hap1	chr12	1	1	PASS	0	0
HG00423	HG00423_hap1	chr16	1	1	PASS	17	3
HG00423	HG00423_hap1	chr18	1	1	PASS	0	0
HG00423	HG00423_hap1	chr19	1	1	PASS	0	0
HG00423	HG00423_hap1	chr2	1	1	PASS	11	4
HG00423	HG00423_hap1	chr20	1	1	PASS	0	3
HG00423	HG00423_hap1	chr3	1	1	PASS	0	1
HG00423	HG00423_hap1	chr4	1	1	PASS	0	2
HG00423	HG00423_hap1	chr5	1	1	PASS	0	1
HG00423	HG00423_hap1	chr6	1	1	PASS	0	0
HG00423	HG00423_hap1	chr7	1	1	PASS	21	15
HG00423	HG00423_hap1	chr8	1	1	PASS	0	0
HG00423	HG00423_hap1	chr9	1	1	PASS	1	178
HG00423	HG00423_hap1	chrX	1	1	PASS	0	0
HG00423	HG00423_hap2	chr10	1	1	PASS	4	6
HG00423	HG00423_hap2	chr11	1	1	PASS	0	0
HG00423	HG00423_hap2	chr12	1	1	PASS	0	0
HG00423	HG00423_hap2	chr16	1	1	PASS	19	5
HG00423	HG00423_hap2	chr18	1	1	PASS	0	0
HG00423	HG00423_hap2	chr19	1	1	PASS	0	0
HG00423	HG00423_hap2	chr2	1	1	PASS	11	4
HG00423	HG00423_hap2	chr20	1	1	PASS	0	3
HG00423	HG00423_hap2	chr3	1	1	PASS	0	1
HG00423	HG00423_hap2	chr4	1	1	PASS	0	2
HG00423	HG00423_hap2	chr5	1	1	PASS	0	1
HG00423	HG00423_hap2	chr6	1	1	PASS	0	0
HG00423	HG00423_hap2	chr7	1	1	PASS	22	13
HG00423	HG00423_hap2	chr8	1	1	PASS	0	0
HG00423	HG00423_hap2	chr9	1	1	PASS	1	178
HG00423	HG00423_hap2	chrX	1	1	PASS	0	0
HG00438	HG00438_hap1	chr1	1	1	PASS	7	4
HG00438	HG00438_hap1	chr10	1	1	PASS	4	6
HG00438	HG00438_hap1	chr11	1	1	PASS	0	0
HG00438	HG00438_hap1	chr12	1	1	PASS	0	0
HG00438	HG00438_hap1	chr16	1	1	PASS	19	5
HG00438	HG00438_hap1	chr17	1	1	PASS	2	5
HG00438	HG00438_hap1	chr18	1	1	PASS	0	0
HG00438	HG00438_hap1	chr19	1	1	PASS	0	0
HG00438	HG00438_hap1	chr2	1	1	PASS	11	4
HG00438	HG00438_hap1	chr20	1	1	PASS	0	3
HG00438	HG00438_hap1	chr3	1	1	PASS	0	1
HG00438	HG00438_hap1	chr4	1	1	PASS	0	2
HG00438	HG00438_hap1	chr5	1	1	PASS	0	1
HG00438	HG00438_hap1	chr6	1	1	PASS	0	0
HG00438	HG00438_hap1	chr7	1	1	PASS	21	18
HG00438	HG00438_hap1	chr8	1	1	PASS	0	0
HG00438	HG00438_hap2	chr1	1	1	PASS	8	5
HG00438	HG00438_hap2	chr10	1	1	PASS	4	6
HG00438	HG00438_hap2	chr11	1	1	PASS	0	0
HG00438	HG00438_hap2	chr12	1	1	PASS	0	0
HG00438	HG00438_hap2	chr16	1	1	PASS	17	3
HG00438	HG00438_hap2	chr17	1	1	PASS	2	5
HG00438	HG00438_hap2	chr18	1	1	PASS	0	0
HG00438	HG00438_hap2	chr19	1	1	PASS	0	0
HG00438	HG00438_hap2	chr2	1	1	PASS	11	4
HG00438	HG00438_hap2	chr20	1	1	PASS	0	3
HG00438	HG00438_hap2	chr3	1	1	PASS	0	1
HG00438	HG00438_hap2	chr4	1	1	PASS	0	2
HG00438	HG00438_hap2	chr5	1	1	PASS	0	1
HG00438	HG00438_hap2	chr6	1	1	PASS	0	0
HG00438	HG00438_hap2	chr7	1	1	PASS	23	13
HG00438	HG00438_hap2	chr8	1	1	PASS	0	0
HG00438	HG00438_hap2	chr9	1	1	PASS	1	131
HG00438	HG00438_hap2	chrX	1	1	PASS	0	0
HG00512	HG00512_hap1	chr1	1	1	PASS	7	5
HG00512	HG00512_hap1	chr10	1	1	PASS	4	6
HG00512	HG00512_hap1	chr11	1	1	PASS	0	0
HG00512	HG00512_hap1	chr12	1	1	PASS	0	0
HG00512	HG00512_hap1	chr18	1	1	PASS	0	0
HG00512	HG00512_hap1	chr19	1	1	PASS	0	0
HG00512	HG00512_hap1	chr2	1	1	PASS	11	4
HG00512	HG00512_hap1	chr20	1	1	PASS	0	3
HG00512	HG00512_hap1	chr3	1	1	PASS	0	1
HG00512	HG00512_hap1	chr5	1	1	PASS	0	1
HG00512	HG00512_hap1	chr6	1	1	PASS	0	0
HG00512	HG00512_hap2	chr1	1	1	PASS	7	5
HG00512	HG00512_hap2	chr10	1	1	PASS	4	6
HG00512	HG00512_hap2	chr11	1	1	PASS	0	0
HG00512	HG00512_hap2	chr12	1	1	PASS	0	0
HG00512	HG00512_hap2	chr17	1	1	PASS	2	5
HG00512	HG00512_hap2	chr18	1	1	PASS	0	0
HG00512	HG00512_hap2	chr19	1	1	PASS	0	0
HG00512	HG00512_hap2	chr3	1	1	PASS	0	1
HG00512	HG00512_hap2	chr4	1	1	PASS	0	2
HG00512	HG00512_hap2	chr5	1	1	PASS	0	1
HG00512	HG00512_hap2	chr6	1	1	PASS	0	0
HG00512	HG00512_hap2	chr7	1	1	PASS	19	13
HG00512	HG00512_hap2	chr8	1	1	PASS	0	0
HG00513	HG00513_hap1	chr10	1	1	PASS	4	6
HG00513	HG00513_hap1	chr11	1	1	PASS	0	0
HG00513	HG00513_hap1	chr12	1	1	PASS	0	0
HG00513	HG00513_hap1	chr16	1	1	PASS	20	5
HG00513	HG00513_hap1	chr18	1	1	PASS	0	0
HG00513	HG00513_hap1	chr19	1	1	PASS	0	0
HG00513	HG00513_hap1	chr5	1	1	PASS	0	1
HG00513	HG00513_hap1	chr6	1	1	PASS	0	0
HG00513	HG00513_hap1	chr7	1	1	PASS	23	23
HG00513	HG00513_hap1	chr8	1	1	PASS	0	0
HG00513	HG00513_hap2	chr1	1	1	PASS	8	4
HG00513	HG00513_hap2	chr10	1	1	PASS	4	6
HG00513	HG00513_hap2	chr11	1	1	PASS	0	0
HG00513	HG00513_hap2	chr12	1	1	PASS	0	0
HG00513	HG00513_hap2	chr16	1	1	PASS	16	2
HG00513	HG00513_hap2	chr17	1	1	PASS	2	5
HG00513	HG00513_hap2	chr18	1	1	PASS	0	0
HG00513	HG00513_hap2	chr19	1	1	PASS	0	0
HG00513	HG00513_hap2	chr2	1	1	PASS	11	4
HG00513	HG00513_hap2	chr3	1	1	PASS	0	1
HG00513	HG00513_hap2	chr4	1	1	PASS	0	2
HG00513	HG00513_hap2	chr5	1	1	PASS	0	1
HG00513	HG00513_hap2	chr6	1	1	PASS	0	0
HG00513	HG00513_hap2	chr7	1	1	PASS	21	12
HG00513	HG00513_hap2	chr8	1	1	PASS	0	0
HG00513	HG00513_hap2	chr9	1	1	PASS	1	130
HG00514	HG00514_hap1	chr10	1	1	PASS	4	6
HG00514	HG00514_hap1	chr11	1	1	PASS	0	0
HG00514	HG00514_hap1	chr17	1	1	PASS	2	5
HG00514	HG00514_hap1	chr18	1	1	PASS	0	0
HG00514	HG00514_hap1	chr19	1	1	PASS	0	0
HG00514	HG00514_hap1	chr2	1	1	PASS	11	4
HG00514	HG00514_hap1	chr3	1	1	PASS	0	1
HG00514	HG00514_hap1	chr5	1	1	PASS	0	1
HG00514	HG00514_hap1	chr8	1	1	PASS	0	0
HG00514	HG00514_hap2	chr10	1	1	PASS	4	6
HG00514	HG00514_hap2	chr11	1	1	PASS	0	0
