query_index	kmer_id	region	exact_distance	query_position_1based	weighted_count
4	k16_0b34d83a	background	2	6	20954
4	k16_0b34d83a	background	2	7	36446
4	k16_0b34d83a	background	2	8	16481
4	k16_0b34d83a	background	2	9	29144
4	k16_0b34d83a	background	2	10	115049
4	k16_0b34d83a	background	2	11	99123
4	k16_0b34d83a	background	2	12	14262
4	k16_0b34d83a	background	2	13	32067
4	k16_0b34d83a	background	2	14	22138
4	k16_0b34d83a	background	2	15	20539
4	k16_0b34d83a	background	2	16	26270
5	k16_0d340683	HSat2	1	1	593095
5	k16_0d340683	HSat2	1	2	4458
5	k16_0d340683	HSat2	1	3	3930
5	k16_0d340683	HSat2	1	4	12126
5	k16_0d340683	HSat2	1	5	444
5	k16_0d340683	HSat2	1	6	245
5	k16_0d340683	HSat2	1	7	9462
5	k16_0d340683	HSat2	1	8	264045
5	k16_0d340683	HSat2	1	9	4419
5	k16_0d340683	HSat2	1	10	289
5	k16_0d340683	HSat2	1	11	5361580
5	k16_0d340683	HSat2	1	12	3725
5	k16_0d340683	HSat2	1	13	3467
5	k16_0d340683	HSat2	1	14	597
5	k16_0d340683	HSat2	1	15	21980
5	k16_0d340683	HSat2	1	16	4187
5	k16_0d340683	HSat2	2	1	15784281
5	k16_0d340683	HSat2	2	2	354660
5	k16_0d340683	HSat2	2	3	1707650
5	k16_0d340683	HSat2	2	4	475062
5	k16_0d340683	HSat2	2	5	139317
5	k16_0d340683	HSat2	2	6	134058
5	k16_0d340683	HSat2	2	7	7739458
5	k16_0d340683	HSat2	2	8	21396202
5	k16_0d340683	HSat2	2	9	702785
5	k16_0d340683	HSat2	2	10	141155
5	k16_0d340683	HSat2	2	11	35656768
5	k16_0d340683	HSat2	2	12	107039
5	k16_0d340683	HSat2	2	13	233491
5	k16_0d340683	HSat2	2	14	108226
5	k16_0d340683	HSat2	2	15	5652975
5	k16_0d340683	HSat2	2	16	549727
5	k16_0d340683	HSat3	1	1	1
5	k16_0d340683	HSat3	1	2	0
5	k16_0d340683	HSat3	1	3	0
5	k16_0d340683	HSat3	1	4	0
5	k16_0d340683	HSat3	1	5	0
5	k16_0d340683	HSat3	1	6	0
5	k16_0d340683	HSat3	1	7	1
5	k16_0d340683	HSat3	1	8	235
5	k16_0d340683	HSat3	1	9	1
5	k16_0d340683	HSat3	1	10	0
5	k16_0d340683	HSat3	1	11	2687
5	k16_0d340683	HSat3	1	12	0
5	k16_0d340683	HSat3	1	13	0
5	k16_0d340683	HSat3	1	14	0
5	k16_0d340683	HSat3	1	15	0
5	k16_0d340683	HSat3	1	16	92
5	k16_0d340683	HSat3	2	1	5767
5	k16_0d340683	HSat3	2	2	223
5	k16_0d340683	HSat3	2	3	732
5	k16_0d340683	HSat3	2	4	1919
5	k16_0d340683	HSat3	2	5	617
5	k16_0d340683	HSat3	2	6	279
5	k16_0d340683	HSat3	2	7	1542
5	k16_0d340683	HSat3	2	8	7913
5	k16_0d340683	HSat3	2	9	135
5	k16_0d340683	HSat3	2	10	370
5	k16_0d340683	HSat3	2	11	17154
5	k16_0d340683	HSat3	2	12	191
5	k16_0d340683	HSat3	2	13	503
5	k16_0d340683	HSat3	2	14	0
5	k16_0d340683	HSat3	2	15	1336
5	k16_0d340683	HSat3	2	16	29
5	k16_0d340683	HSat23	1	1	593096
5	k16_0d340683	HSat23	1	2	4458
5	k16_0d340683	HSat23	1	3	3930
5	k16_0d340683	HSat23	1	4	12126
5	k16_0d340683	HSat23	1	5	444
5	k16_0d340683	HSat23	1	6	245
5	k16_0d340683	HSat23	1	7	9463
5	k16_0d340683	HSat23	1	8	264287
5	k16_0d340683	HSat23	1	9	4420
5	k16_0d340683	HSat23	1	10	289
5	k16_0d340683	HSat23	1	11	5364362
5	k16_0d340683	HSat23	1	12	3725
5	k16_0d340683	HSat23	1	13	3467
5	k16_0d340683	HSat23	1	14	597
5	k16_0d340683	HSat23	1	15	21980
5	k16_0d340683	HSat23	1	16	4284
5	k16_0d340683	HSat23	2	1	15790217
5	k16_0d340683	HSat23	2	2	354883
5	k16_0d340683	HSat23	2	3	1708383
5	k16_0d340683	HSat23	2	4	476987
5	k16_0d340683	HSat23	2	5	139945
5	k16_0d340683	HSat23	2	6	134339
5	k16_0d340683	HSat23	2	7	7741025
5	k16_0d340683	HSat23	2	8	21404427
5	k16_0d340683	HSat23	2	9	702925
5	k16_0d340683	HSat23	2	10	141536
5	k16_0d340683	HSat23	2	11	35674525
5	k16_0d340683	HSat23	2	12	107230
5	k16_0d340683	HSat23	2	13	234017
5	k16_0d340683	HSat23	2	14	108226
5	k16_0d340683	HSat23	2	15	5654349
5	k16_0d340683	HSat23	2	16	549758
5	k16_0d340683	background	1	1	1664
5	k16_0d340683	background	1	2	1203
5	k16_0d340683	background	1	3	435
5	k16_0d340683	background	1	4	889
5	k16_0d340683	background	1	5	826
5	k16_0d340683	background	1	6	1520
5	k16_0d340683	background	1	7	1208
5	k16_0d340683	background	1	8	448
5	k16_0d340683	background	1	9	342
5	k16_0d340683	background	1	10	0
5	k16_0d340683	background	1	11	16297
5	k16_0d340683	background	1	12	3921
5	k16_0d340683	background	1	13	1085
5	k16_0d340683	background	1	14	1
5	k16_0d340683	background	1	15	50
5	k16_0d340683	background	1	16	503
5	k16_0d340683	background	2	1	78095
5	k16_0d340683	background	2	2	57579
5	k16_0d340683	background	2	3	65915
5	k16_0d340683	background	2	4	87203
5	k16_0d340683	background	2	5	40198
5	k16_0d340683	background	2	6	84842
5	k16_0d340683	background	2	7	139446
5	k16_0d340683	background	2	8	80520
5	k16_0d340683	background	2	9	37950
5	k16_0d340683	background	2	10	31792
5	k16_0d340683	background	2	11	386233
5	k16_0d340683	background	2	12	208580
5	k16_0d340683	background	2	13	100317
5	k16_0d340683	background	2	14	37800
5	k16_0d340683	background	2	15	40363
5	k16_0d340683	background	2	16	61139
6	k16_0d34d43a	HSat2	1	1	19758
6	k16_0d34d43a	HSat2	1	2	22254
6	k16_0d34d43a	HSat2	1	3	5628
6	k16_0d34d43a	HSat2	1	4	27602
6	k16_0d34d43a	HSat2	1	5	9410
6	k16_0d34d43a	HSat2	1	6	22597
6	k16_0d34d43a	HSat2	1	7	23792
6	k16_0d34d43a	HSat2	1	8	54218
6	k16_0d34d43a	HSat2	1	9	4935
6	k16_0d34d43a	HSat2	1	10	36051
6	k16_0d34d43a	HSat2	1	11	37928636
6	k16_0d34d43a	HSat2	1	12	62055
6	k16_0d34d43a	HSat2	1	13	539921
6	k16_0d34d43a	HSat2	1	14	1788139
6	k16_0d34d43a	HSat2	1	15	10739
6	k16_0d34d43a	HSat2	1	16	17493
6	k16_0d34d43a	HSat2	2	1	4011810
6	k16_0d34d43a	HSat2	2	2	6062712
6	k16_0d34d43a	HSat2	2	3	654674
6	k16_0d34d43a	HSat2	2	4	7001248
6	k16_0d34d43a	HSat2	2	5	1437323
6	k16_0d34d43a	HSat2	2	6	5077479
6	k16_0d34d43a	HSat2	2	7	5376880
6	k16_0d34d43a	HSat2	2	8	7792849
6	k16_0d34d43a	HSat2	2	9	1699816
6	k16_0d34d43a	HSat2	2	10	12197376
6	k16_0d34d43a	HSat2	2	11	68067547
6	k16_0d34d43a	HSat2	2	12	8857027
6	k16_0d34d43a	HSat2	2	13	2403229
6	k16_0d34d43a	HSat2	2	14	2264671
6	k16_0d34d43a	HSat2	2	15	2065010
6	k16_0d34d43a	HSat2	2	16	4743745
6	k16_0d34d43a	HSat3	1	1	0
6	k16_0d34d43a	HSat3	1	2	0
6	k16_0d34d43a	HSat3	1	3	0
6	k16_0d34d43a	HSat3	1	4	0
6	k16_0d34d43a	HSat3	1	5	0
6	k16_0d34d43a	HSat3	1	6	176
6	k16_0d34d43a	HSat3	1	7	0
6	k16_0d34d43a	HSat3	1	8	153
6	k16_0d34d43a	HSat3	1	9	0
6	k16_0d34d43a	HSat3	1	10	0
6	k16_0d34d43a	HSat3	1	11	12577
6	k16_0d34d43a	HSat3	1	12	106
6	k16_0d34d43a	HSat3	1	13	0
6	k16_0d34d43a	HSat3	1	14	2
6	k16_0d34d43a	HSat3	1	15	0
6	k16_0d34d43a	HSat3	1	16	0
6	k16_0d34d43a	HSat3	2	1	887
6	k16_0d34d43a	HSat3	2	2	1350
6	k16_0d34d43a	HSat3	2	3	822
6	k16_0d34d43a	HSat3	2	4	1867
6	k16_0d34d43a	HSat3	2	5	945
6	k16_0d34d43a	HSat3	2	6	1137
6	k16_0d34d43a	HSat3	2	7	112
6	k16_0d34d43a	HSat3	2	8	860
6	k16_0d34d43a	HSat3	2	9	890
6	k16_0d34d43a	HSat3	2	10	6636
6	k16_0d34d43a	HSat3	2	11	18857
6	k16_0d34d43a	HSat3	2	12	140
6	k16_0d34d43a	HSat3	2	13	251
6	k16_0d34d43a	HSat3	2	14	1612
6	k16_0d34d43a	HSat3	2	15	348
6	k16_0d34d43a	HSat3	2	16	1778
6	k16_0d34d43a	HSat23	1	1	19758
6	k16_0d34d43a	HSat23	1	2	22254
6	k16_0d34d43a	HSat23	1	3	5628
6	k16_0d34d43a	HSat23	1	4	27602
6	k16_0d34d43a	HSat23	1	5	9410
6	k16_0d34d43a	HSat23	1	6	22773
6	k16_0d34d43a	HSat23	1	7	23792
6	k16_0d34d43a	HSat23	1	8	54371
6	k16_0d34d43a	HSat23	1	9	4935
6	k16_0d34d43a	HSat23	1	10	36051
6	k16_0d34d43a	HSat23	1	11	37941595
6	k16_0d34d43a	HSat23	1	12	62174
6	k16_0d34d43a	HSat23	1	13	539921
6	k16_0d34d43a	HSat23	1	14	1788141
6	k16_0d34d43a	HSat23	1	15	10739
6	k16_0d34d43a	HSat23	1	16	17495
6	k16_0d34d43a	HSat23	2	1	4012745
6	k16_0d34d43a	HSat23	2	2	6064126
6	k16_0d34d43a	HSat23	2	3	655550
6	k16_0d34d43a	HSat23	2	4	7003176
6	k16_0d34d43a	HSat23	2	5	1438312
6	k16_0d34d43a	HSat23	2	6	5078649
6	k16_0d34d43a	HSat23	2	7	5377019
6	k16_0d34d43a	HSat23	2	8	7793734
6	k16_0d34d43a	HSat23	2	9	1700732
6	k16_0d34d43a	HSat23	2	10	12204238
6	k16_0d34d43a	HSat23	2	11	68087165
6	k16_0d34d43a	HSat23	2	12	8857178
6	k16_0d34d43a	HSat23	2	13	2403501
6	k16_0d34d43a	HSat23	2	14	2266346
6	k16_0d34d43a	HSat23	2	15	2065358
6	k16_0d34d43a	HSat23	2	16	4745599
6	k16_0d34d43a	background	1	1	2304
6	k16_0d34d43a	background	1	2	664
6	k16_0d34d43a	background	1	3	1525
6	k16_0d34d43a	background	1	4	407
6	k16_0d34d43a	background	1	5	1381
6	k16_0d34d43a	background	1	6	2767
6	k16_0d34d43a	background	1	7	1193
6	k16_0d34d43a	background	1	8	2130
6	k16_0d34d43a	background	1	9	1798
6	k16_0d34d43a	background	1	10	2275
6	k16_0d34d43a	background	1	11	106327
6	k16_0d34d43a	background	1	12	1990
6	k16_0d34d43a	background	1	13	3223
6	k16_0d34d43a	background	1	14	6678
6	k16_0d34d43a	background	1	15	381
6	k16_0d34d43a	background	1	16	2130
6	k16_0d34d43a	background	2	1	85728
6	k16_0d34d43a	background	2	2	91352
6	k16_0d34d43a	background	2	3	78329
6	k16_0d34d43a	background	2	4	102360
6	k16_0d34d43a	background	2	5	58146
6	k16_0d34d43a	background	2	6	86318
6	k16_0d34d43a	background	2	7	81986
6	k16_0d34d43a	background	2	8	117371
6	k16_0d34d43a	background	2	9	87467
6	k16_0d34d43a	background	2	10	138569
6	k16_0d34d43a	background	2	11	290503
6	k16_0d34d43a	background	2	12	83381
6	k16_0d34d43a	background	2	13	98984
6	k16_0d34d43a	background	2	14	85455
6	k16_0d34d43a	background	2	15	77173
6	k16_0d34d43a	background	2	16	121736
7	k16_0d83a0b3	HSat2	1	1	99
7	k16_0d83a0b3	HSat2	1	2	105
7	k16_0d83a0b3	HSat2	1	3	1764
7	k16_0d83a0b3	HSat2	1	4	720
7	k16_0d83a0b3	HSat2	1	5	1961
7	k16_0d83a0b3	HSat2	1	6	77
7	k16_0d83a0b3	HSat2	1	7	5650
7	k16_0d83a0b3	HSat2	1	8	50
7	k16_0d83a0b3	HSat2	1	9	1851
7	k16_0d83a0b3	HSat2	1	10	39
7	k16_0d83a0b3	HSat2	1	11	15
7	k16_0d83a0b3	HSat2	1	12	306
7	k16_0d83a0b3	HSat2	1	13	10349184
7	k16_0d83a0b3	HSat2	1	14	79792
7	k16_0d83a0b3	HSat2	1	15	1885
7	k16_0d83a0b3	HSat2	1	16	100
7	k16_0d83a0b3	HSat2	2	1	26650
7	k16_0d83a0b3	HSat2	2	2	212512
7	k16_0d83a0b3	HSat2	2	3	1738102
7	k16_0d83a0b3	HSat2	2	4	1232455
7	k16_0d83a0b3	HSat2	2	5	1582142
7	k16_0d83a0b3	HSat2	2	6	108734
7	k16_0d83a0b3	HSat2	2	7	1227804
7	k16_0d83a0b3	HSat2	2	8	175895
7	k16_0d83a0b3	HSat2	2	9	2356113
7	k16_0d83a0b3	HSat2	2	10	719593
7	k16_0d83a0b3	HSat2	2	11	34079
7	k16_0d83a0b3	HSat2	2	12	132849
7	k16_0d83a0b3	HSat2	2	13	48048125
7	k16_0d83a0b3	HSat2	2	14	39955618
7	k16_0d83a0b3	HSat2	2	15	1242249
7	k16_0d83a0b3	HSat2	2	16	558800
7	k16_0d83a0b3	HSat3	1	1	0
7	k16_0d83a0b3	HSat3	1	2	0
7	k16_0d83a0b3	HSat3	1	3	0
7	k16_0d83a0b3	HSat3	1	4	762
7	k16_0d83a0b3	HSat3	1	5	0
7	k16_0d83a0b3	HSat3	1	6	0
7	k16_0d83a0b3	HSat3	1	7	883
7	k16_0d83a0b3	HSat3	1	8	0
7	k16_0d83a0b3	HSat3	1	9	0
7	k16_0d83a0b3	HSat3	1	10	0
7	k16_0d83a0b3	HSat3	1	11	0
7	k16_0d83a0b3	HSat3	1	12	0
7	k16_0d83a0b3	HSat3	1	13	1147
7	k16_0d83a0b3	HSat3	1	14	521
7	k16_0d83a0b3	HSat3	1	15	0
7	k16_0d83a0b3	HSat3	1	16	30
7	k16_0d83a0b3	HSat3	2	1	1
7	k16_0d83a0b3	HSat3	2	2	1413
7	k16_0d83a0b3	HSat3	2	3	2
7	k16_0d83a0b3	HSat3	2	4	281204
7	k16_0d83a0b3	HSat3	2	5	521
7	k16_0d83a0b3	HSat3	2	6	199
7	k16_0d83a0b3	HSat3	2	7	408
7	k16_0d83a0b3	HSat3	2	8	4
7	k16_0d83a0b3	HSat3	2	9	499
7	k16_0d83a0b3	HSat3	2	10	15
7	k16_0d83a0b3	HSat3	2	11	7
7	k16_0d83a0b3	HSat3	2	12	366
7	k16_0d83a0b3	HSat3	2	13	194924
7	k16_0d83a0b3	HSat3	2	14	99878
7	k16_0d83a0b3	HSat3	2	15	12250
7	k16_0d83a0b3	HSat3	2	16	184181
7	k16_0d83a0b3	HSat23	1	1	99
7	k16_0d83a0b3	HSat23	1	2	105
7	k16_0d83a0b3	HSat23	1	3	1764
7	k16_0d83a0b3	HSat23	1	4	1482
7	k16_0d83a0b3	HSat23	1	5	1961
7	k16_0d83a0b3	HSat23	1	6	77
7	k16_0d83a0b3	HSat23	1	7	6533
7	k16_0d83a0b3	HSat23	1	8	50
7	k16_0d83a0b3	HSat23	1	9	1851
7	k16_0d83a0b3	HSat23	1	10	39
7	k16_0d83a0b3	HSat23	1	11	15
7	k16_0d83a0b3	HSat23	1	12	306
7	k16_0d83a0b3	HSat23	1	13	10350343
7	k16_0d83a0b3	HSat23	1	14	80328
7	k16_0d83a0b3	HSat23	1	15	1885
7	k16_0d83a0b3	HSat23	1	16	130
7	k16_0d83a0b3	HSat23	2	1	26651
7	k16_0d83a0b3	HSat23	2	2	213956
7	k16_0d83a0b3	HSat23	2	3	1738104
7	k16_0d83a0b3	HSat23	2	4	1513695
7	k16_0d83a0b3	HSat23	2	5	1582696
7	k16_0d83a0b3	HSat23	2	6	108933
7	k16_0d83a0b3	HSat23	2	7	1228212
7	k16_0d83a0b3	HSat23	2	8	175899
7	k16_0d83a0b3	HSat23	2	9	2356612
7	k16_0d83a0b3	HSat23	2	10	719608
7	k16_0d83a0b3	HSat23	2	11	34086
7	k16_0d83a0b3	HSat23	2	12	133215
7	k16_0d83a0b3	HSat23	2	13	48243546
7	k16_0d83a0b3	HSat23	2	14	40055901
7	k16_0d83a0b3	HSat23	2	15	1254507
7	k16_0d83a0b3	HSat23	2	16	742981
7	k16_0d83a0b3	background	1	1	0
7	k16_0d83a0b3	background	1	2	1
7	k16_0d83a0b3	background	1	3	352
7	k16_0d83a0b3	background	1	4	2523
7	k16_0d83a0b3	background	1	5	776
7	k16_0d83a0b3	background	1	6	0
7	k16_0d83a0b3	background	1	7	18
7	k16_0d83a0b3	background	1	8	0
7	k16_0d83a0b3	background	1	9	1
7	k16_0d83a0b3	background	1	10	0
7	k16_0d83a0b3	background	1	11	390
7	k16_0d83a0b3	background	1	12	0
7	k16_0d83a0b3	background	1	13	34503
7	k16_0d83a0b3	background	1	14	223
7	k16_0d83a0b3	background	1	15	1
7	k16_0d83a0b3	background	1	16	386
7	k16_0d83a0b3	background	2	1	25573
7	k16_0d83a0b3	background	2	2	28383
7	k16_0d83a0b3	background	2	3	49032
7	k16_0d83a0b3	background	2	4	222725
7	k16_0d83a0b3	background	2	5	184290
7	k16_0d83a0b3	background	2	6	27620
7	k16_0d83a0b3	background	2	7	24249
7	k16_0d83a0b3	background	2	8	34866
7	k16_0d83a0b3	background	2	9	44269
7	k16_0d83a0b3	background	2	10	54676
7	k16_0d83a0b3	background	2	11	22776
7	k16_0d83a0b3	background	2	12	19841
7	k16_0d83a0b3	background	2	13	216313
7	k16_0d83a0b3	background	2	14	172901
7	k16_0d83a0b3	background	2	15	57246
7	k16_0d83a0b3	background	2	16	46180
8	k16_0e834158	HSat2	1	1	66
8	k16_0e834158	HSat2	1	2	0
8	k16_0e834158	HSat2	1	3	7
8	k16_0e834158	HSat2	1	4	0
8	k16_0e834158	HSat2	1	5	0
8	k16_0e834158	HSat2	1	6	0
8	k16_0e834158	HSat2	1	7	1
8	k16_0e834158	HSat2	1	8	0
8	k16_0e834158	HSat2	1	9	0
8	k16_0e834158	HSat2	1	10	124
8	k16_0e834158	HSat2	1	11	0
8	k16_0e834158	HSat2	1	12	18579
8	k16_0e834158	HSat2	1	13	493
8	k16_0e834158	HSat2	1	14	712
8	k16_0e834158	HSat2	1	15	304
8	k16_0e834158	HSat2	1	16	0
8	k16_0e834158	HSat2	2	1	4278
8	k16_0e834158	HSat2	2	2	23
8	k16_0e834158	HSat2	2	3	3556
8	k16_0e834158	HSat2	2	4	51
8	k16_0e834158	HSat2	2	5	172
8	k16_0e834158	HSat2	2	6	1178
8	k16_0e834158	HSat2	2	7	1007
8	k16_0e834158	HSat2	2	8	254
8	k16_0e834158	HSat2	2	9	1225
8	k16_0e834158	HSat2	2	10	105167
8	k16_0e834158	HSat2	2	11	5836
8	k16_0e834158	HSat2	2	12	787744
8	k16_0e834158	HSat2	2	13	165386
8	k16_0e834158	HSat2	2	14	1011571
8	k16_0e834158	HSat2	2	15	82222
8	k16_0e834158	HSat2	2	16	11314
8	k16_0e834158	HSat3	1	1	263027
8	k16_0e834158	HSat3	1	2	1138241
8	k16_0e834158	HSat3	1	3	471231
8	k16_0e834158	HSat3	1	4	1106964
8	k16_0e834158	HSat3	1	5	878283
8	k16_0e834158	HSat3	1	6	345279
8	k16_0e834158	HSat3	1	7	1421199
8	k16_0e834158	HSat3	1	8	756424
8	k16_0e834158	HSat3	1	9	8400391
8	k16_0e834158	HSat3	1	10	591842
8	k16_0e834158	HSat3	1	11	518159
8	k16_0e834158	HSat3	1	12	948579
8	k16_0e834158	HSat3	1	13	17528005
8	k16_0e834158	HSat3	1	14	3308666
8	k16_0e834158	HSat3	1	15	1015524
8	k16_0e834158	HSat3	1	16	386559
8	k16_0e834158	HSat3	2	1	418552
8	k16_0e834158	HSat3	2	2	1020010
8	k16_0e834158	HSat3	2	3	1250446
8	k16_0e834158	HSat3	2	4	5771437
8	k16_0e834158	HSat3	2	5	1905384
8	k16_0e834158	HSat3	2	6	750595
8	k16_0e834158	HSat3	2	7	3788828
8	k16_0e834158	HSat3	2	8	3318244
8	k16_0e834158	HSat3	2	9	6395309
8	k16_0e834158	HSat3	2	10	2495280
8	k16_0e834158	HSat3	2	11	6488613
8	k16_0e834158	HSat3	2	12	8233735
8	k16_0e834158	HSat3	2	13	9647228
8	k16_0e834158	HSat3	2	14	10409657
8	k16_0e834158	HSat3	2	15	3144432
8	k16_0e834158	HSat3	2	16	1456728
8	k16_0e834158	HSat23	1	1	263093
8	k16_0e834158	HSat23	1	2	1138241
8	k16_0e834158	HSat23	1	3	471242
8	k16_0e834158	HSat23	1	4	1106964
8	k16_0e834158	HSat23	1	5	878283
8	k16_0e834158	HSat23	1	6	345279
8	k16_0e834158	HSat23	1	7	1421200
8	k16_0e834158	HSat23	1	8	756424
8	k16_0e834158	HSat23	1	9	8400391
8	k16_0e834158	HSat23	1	10	591966
8	k16_0e834158	HSat23	1	11	518159
8	k16_0e834158	HSat23	1	12	967160
8	k16_0e834158	HSat23	1	13	17528498
8	k16_0e834158	HSat23	1	14	3309378
8	k16_0e834158	HSat23	1	15	1015828
8	k16_0e834158	HSat23	1	16	386559
8	k16_0e834158	HSat23	2	1	422830
8	k16_0e834158	HSat23	2	2	1020035
8	k16_0e834158	HSat23	2	3	1254002
8	k16_0e834158	HSat23	2	4	5771488
8	k16_0e834158	HSat23	2	5	1905556
8	k16_0e834158	HSat23	2	6	751773
8	k16_0e834158	HSat23	2	7	3789835
8	k16_0e834158	HSat23	2	8	3318498
8	k16_0e834158	HSat23	2	9	6396537
8	k16_0e834158	HSat23	2	10	2600463
8	k16_0e834158	HSat23	2	11	6494449
8	k16_0e834158	HSat23	2	12	9021529
8	k16_0e834158	HSat23	2	13	9812665
8	k16_0e834158	HSat23	2	14	11421302
8	k16_0e834158	HSat23	2	15	3226654
8	k16_0e834158	HSat23	2	16	1468042
8	k16_0e834158	background	1	1	6490
8	k16_0e834158	background	1	2	660
8	k16_0e834158	background	1	3	113
8	k16_0e834158	background	1	4	1175
8	k16_0e834158	background	1	5	1197
8	k16_0e834158	background	1	6	792
8	k16_0e834158	background	1	7	212
8	k16_0e834158	background	1	8	1289
8	k16_0e834158	background	1	9	1438
8	k16_0e834158	background	1	10	795
8	k16_0e834158	background	1	11	43
8	k16_0e834158	background	1	12	124
8	k16_0e834158	background	1	13	1900
8	k16_0e834158	background	1	14	5663
8	k16_0e834158	background	1	15	16427
8	k16_0e834158	background	1	16	105
8	k16_0e834158	background	2	1	735785
8	k16_0e834158	background	2	2	38543
8	k16_0e834158	background	2	3	16597
8	k16_0e834158	background	2	4	18482
8	k16_0e834158	background	2	5	40232
8	k16_0e834158	background	2	6	116778
8	k16_0e834158	background	2	7	27810
8	k16_0e834158	background	2	8	149652
8	k16_0e834158	background	2	9	132783
8	k16_0e834158	background	2	10	19091
8	k16_0e834158	background	2	11	39435
8	k16_0e834158	background	2	12	53510
8	k16_0e834158	background	2	13	97075
8	k16_0e834158	background	2	14	290524
8	k16_0e834158	background	2	15	942223
8	k16_0e834158	background	2	16	67010
9	k16_1483a0d8	HSat2	1	1	6
9	k16_1483a0d8	HSat2	1	2	592
9	k16_1483a0d8	HSat2	1	3	4
9	k16_1483a0d8	HSat2	1	4	23
9	k16_1483a0d8	HSat2	1	5	0
9	k16_1483a0d8	HSat2	1	6	0
9	k16_1483a0d8	HSat2	1	7	0
9	k16_1483a0d8	HSat2	1	8	0
9	k16_1483a0d8	HSat2	1	9	0
9	k16_1483a0d8	HSat2	1	10	0
9	k16_1483a0d8	HSat2	1	11	0
9	k16_1483a0d8	HSat2	1	12	0
9	k16_1483a0d8	HSat2	1	13	0
9	k16_1483a0d8	HSat2	1	14	0
9	k16_1483a0d8	HSat2	1	15	114
9	k16_1483a0d8	HSat2	1	16	29
9	k16_1483a0d8	HSat2	2	1	21223
9	k16_1483a0d8	HSat2	2	2	53729
9	k16_1483a0d8	HSat2	2	3	401916
9	k16_1483a0d8	HSat2	2	4	126508
9	k16_1483a0d8	HSat2	2	5	3436
9	k16_1483a0d8	HSat2	2	6	152
9	k16_1483a0d8	HSat2	2	7	5
9	k16_1483a0d8	HSat2	2	8	470
9	k16_1483a0d8	HSat2	2	9	15674
9	k16_1483a0d8	HSat2	2	10	681
9	k16_1483a0d8	HSat2	2	11	0
9	k16_1483a0d8	HSat2	2	12	1576
9	k16_1483a0d8	HSat2	2	13	4
9	k16_1483a0d8	HSat2	2	14	9312
9	k16_1483a0d8	HSat2	2	15	124364
9	k16_1483a0d8	HSat2	2	16	435802
9	k16_1483a0d8	HSat3	1	1	542
9	k16_1483a0d8	HSat3	1	2	10694
9	k16_1483a0d8	HSat3	1	3	2884
9	k16_1483a0d8	HSat3	1	4	187919
9	k16_1483a0d8	HSat3	1	5	609
9	k16_1483a0d8	HSat3	1	6	1
9	k16_1483a0d8	HSat3	1	7	1057
9	k16_1483a0d8	HSat3	1	8	1
9	k16_1483a0d8	HSat3	1	9	339
9	k16_1483a0d8	HSat3	1	10	178
9	k16_1483a0d8	HSat3	1	11	1
9	k16_1483a0d8	HSat3	1	12	2035
9	k16_1483a0d8	HSat3	1	13	2740
9	k16_1483a0d8	HSat3	1	14	285861
9	k16_1483a0d8	HSat3	1	15	1179
9	k16_1483a0d8	HSat3	1	16	4
9	k16_1483a0d8	HSat3	2	1	210154
9	k16_1483a0d8	HSat3	2	2	1506218
9	k16_1483a0d8	HSat3	2	3	994904
9	k16_1483a0d8	HSat3	2	4	7151649
9	k16_1483a0d8	HSat3	2	5	76011
9	k16_1483a0d8	HSat3	2	6	1569
9	k16_1483a0d8	HSat3	2	7	2050073
9	k16_1483a0d8	HSat3	2	8	31892
9	k16_1483a0d8	HSat3	2	9	153601
9	k16_1483a0d8	HSat3	2	10	69510
9	k16_1483a0d8	HSat3	2	11	4744
9	k16_1483a0d8	HSat3	2	12	389452
9	k16_1483a0d8	HSat3	2	13	24330
9	k16_1483a0d8	HSat3	2	14	11455634
9	k16_1483a0d8	HSat3	2	15	94478
9	k16_1483a0d8	HSat3	2	16	13373
9	k16_1483a0d8	HSat23	1	1	548
9	k16_1483a0d8	HSat23	1	2	11286
9	k16_1483a0d8	HSat23	1	3	2888
9	k16_1483a0d8	HSat23	1	4	187942
9	k16_1483a0d8	HSat23	1	5	609
9	k16_1483a0d8	HSat23	1	6	1
9	k16_1483a0d8	HSat23	1	7	1057
9	k16_1483a0d8	HSat23	1	8	1
9	k16_1483a0d8	HSat23	1	9	339
9	k16_1483a0d8	HSat23	1	10	178
9	k16_1483a0d8	HSat23	1	11	1
9	k16_1483a0d8	HSat23	1	12	2035
9	k16_1483a0d8	HSat23	1	13	2740
9	k16_1483a0d8	HSat23	1	14	285861
9	k16_1483a0d8	HSat23	1	15	1293
9	k16_1483a0d8	HSat23	1	16	33
9	k16_1483a0d8	HSat23	2	1	231377
9	k16_1483a0d8	HSat23	2	2	1559977
9	k16_1483a0d8	HSat23	2	3	1396846
9	k16_1483a0d8	HSat23	2	4	7278169
9	k16_1483a0d8	HSat23	2	5	79447
9	k16_1483a0d8	HSat23	2	6	1721
9	k16_1483a0d8	HSat23	2	7	2050078
9	k16_1483a0d8	HSat23	2	8	32362
9	k16_1483a0d8	HSat23	2	9	169275
9	k16_1483a0d8	HSat23	2	10	70191
9	k16_1483a0d8	HSat23	2	11	4744
9	k16_1483a0d8	HSat23	2	12	391028
9	k16_1483a0d8	HSat23	2	13	24334
9	k16_1483a0d8	HSat23	2	14	11464958
9	k16_1483a0d8	HSat23	2	15	218860
